Date,Value,StationID,Organization,Latitude,Longitude,Lake,SampleDepth_m,Units,MaxDepth_m,Variable,Method
6/25/1997,12,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.6,Chlorophyll,Welschmeyer Fluorometric Method
6/26/1997,12,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.7,Chlorophyll,Welschmeyer Fluorometric Method
6/26/1997,5,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.3,Chlorophyll,Welschmeyer Fluorometric Method
6/26/1997,6,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.2,Chlorophyll,Welschmeyer Fluorometric Method
6/26/1997,131,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,2.4,Chlorophyll,Welschmeyer Fluorometric Method
7/9/1997,7.4,4982000,UTAHDWQ,40.8308333,-112.2572222,Gilbert,10.1,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/9/1997,7.9,4982080,UTAHDWQ,40.9986111,-112.4472222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/9/1997,5.9,4982130,UTAHDWQ,41.140213,-112.443289,Gilbert,9.1,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/9/1997,5.5,4982450,UTAHDWQ,41.0569444,-112.4019444,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/9/1997,6.2,4982500,UTAHDWQ,41.161046,-112.72136,Gilbert,9.2,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/15/1997,9.7,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/15/1997,11.3,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/15/1997,11.3,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/15/1997,12.5,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/15/1997,13.4,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/21/1997,19,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7,Chlorophyll,Welschmeyer Fluorometric Method
7/21/1997,9,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.1,Chlorophyll,Welschmeyer Fluorometric Method
7/21/1997,26,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.2,Chlorophyll,Welschmeyer Fluorometric Method
7/22/1997,15,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.3,Chlorophyll,Welschmeyer Fluorometric Method
7/22/1997,22,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
7/22/1997,21,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.5,Chlorophyll,Welschmeyer Fluorometric Method
7/23/1997,19,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.2,Chlorophyll,Welschmeyer Fluorometric Method
7/23/1997,10,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,4.9,Chlorophyll,Welschmeyer Fluorometric Method
7/23/1997,79,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,2.3,Chlorophyll,Welschmeyer Fluorometric Method
7/24/1997,22,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.5,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1997,9,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1997,3,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.7,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1997,7,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,2.9,Chlorophyll,Welschmeyer Fluorometric Method
8/20/1997,26,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.3,Chlorophyll,Welschmeyer Fluorometric Method
8/20/1997,16,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.2,Chlorophyll,Welschmeyer Fluorometric Method
8/20/1997,8,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.7,Chlorophyll,Welschmeyer Fluorometric Method
8/20/1997,32,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.2,Chlorophyll,Welschmeyer Fluorometric Method
8/21/1997,25,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2,Chlorophyll,Welschmeyer Fluorometric Method
8/21/1997,23,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,4.9,Chlorophyll,Welschmeyer Fluorometric Method
8/21/1997,196,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,2.1,Chlorophyll,Welschmeyer Fluorometric Method
9/11/1997,13.7,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/11/1997,15.7,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/11/1997,16.3,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/11/1997,16.8,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/11/1997,18.4,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/23/1997,5.4504,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,6.8,Chlorophyll,Welschmeyer Fluorometric Method
9/23/1997,4.9962,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.8,Chlorophyll,Welschmeyer Fluorometric Method
9/23/1997,6.9644,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3,Chlorophyll,Welschmeyer Fluorometric Method
9/24/1997,3.1794,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1,Chlorophyll,Welschmeyer Fluorometric Method
9/24/1997,5.4504,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.5,Chlorophyll,Welschmeyer Fluorometric Method
9/24/1997,6.2074,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.2,Chlorophyll,Welschmeyer Fluorometric Method
9/25/1997,8.327,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.4,Chlorophyll,Welschmeyer Fluorometric Method
9/25/1997,4.2392,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,1.9,Chlorophyll,Welschmeyer Fluorometric Method
9/25/1997,0,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,4.6,Chlorophyll,Welschmeyer Fluorometric Method
9/25/1997,21.45,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,2,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1997,15.64467,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,6.7,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1997,8.831667,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.7,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1997,7.317667,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,2.8,Chlorophyll,Welschmeyer Fluorometric Method
10/9/1997,20.18667,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.1,Chlorophyll,Welschmeyer Fluorometric Method
10/9/1997,10.9765,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,1.9,Chlorophyll,Welschmeyer Fluorometric Method
10/9/1997,11.7335,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,4.6,Chlorophyll,Welschmeyer Fluorometric Method
10/9/1997,20.13,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,1.9,Chlorophyll,Welschmeyer Fluorometric Method
10/10/1997,0,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9,Chlorophyll,Welschmeyer Fluorometric Method
10/10/1997,8.7055,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.5,Chlorophyll,Welschmeyer Fluorometric Method
10/10/1997,9.841,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.1,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1997,17.0325,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,6.8,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1997,11.2036,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.8,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1997,17.411,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3,Chlorophyll,Welschmeyer Fluorometric Method
10/21/1997,24.224,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,1.9,Chlorophyll,Welschmeyer Fluorometric Method
10/21/1997,4.9205,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,8.8,Chlorophyll,Welschmeyer Fluorometric Method
10/21/1997,18.5465,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.6,Chlorophyll,Welschmeyer Fluorometric Method
10/21/1997,11.355,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.1,Chlorophyll,Welschmeyer Fluorometric Method
10/22/1997,30.6585,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.2,Chlorophyll,Welschmeyer Fluorometric Method
10/22/1997,38.2285,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,4.6,Chlorophyll,Welschmeyer Fluorometric Method
10/22/1997,35.83133,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,1.9,Chlorophyll,Welschmeyer Fluorometric Method
11/3/1997,15.897,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,6.7,Chlorophyll,Welschmeyer Fluorometric Method
11/3/1997,6.056,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.6,Chlorophyll,Welschmeyer Fluorometric Method
11/3/1997,16.2755,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3,Chlorophyll,Welschmeyer Fluorometric Method
11/4/1997,3.785,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,8.9,Chlorophyll,Welschmeyer Fluorometric Method
11/4/1997,10.2195,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.5,Chlorophyll,Welschmeyer Fluorometric Method
11/4/1997,48.70033,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.1,Chlorophyll,Welschmeyer Fluorometric Method
11/5/1997,12.4905,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.2,Chlorophyll,Welschmeyer Fluorometric Method
11/5/1997,26.8735,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,1.8,Chlorophyll,Welschmeyer Fluorometric Method
11/5/1997,17.7895,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,4.7,Chlorophyll,Welschmeyer Fluorometric Method
11/5/1997,52.99,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,2,Chlorophyll,Welschmeyer Fluorometric Method
11/7/1997,51.5,4982000,UTAHDWQ,40.8308333,-112.2572222,Gilbert,10,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/7/1997,48,4982080,UTAHDWQ,40.9986111,-112.4472222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/7/1997,41.2,4982130,UTAHDWQ,41.140213,-112.443289,Gilbert,9,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/7/1997,40.2,4982450,UTAHDWQ,41.0569444,-112.4019444,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/7/1997,35.1,4982500,UTAHDWQ,41.161046,-112.72136,Gilbert,8,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/7/1997,43.9,4982600,UTAHDWQ,41.218821,-112.834973,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/24/1997,10.598,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.6,Chlorophyll,Welschmeyer Fluorometric Method
12/16/1997,35.5656,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
12/16/1997,30.3534,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.7,Chlorophyll,Welschmeyer Fluorometric Method
12/16/1997,32.4996,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.1,Chlorophyll,Welschmeyer Fluorometric Method
12/17/1997,36.4854,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.1,Chlorophyll,Welschmeyer Fluorometric Method
12/17/1997,30.9666,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2,Chlorophyll,Welschmeyer Fluorometric Method
12/17/1997,52.122,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,4.7,Chlorophyll,Welschmeyer Fluorometric Method
12/18/1997,12.264,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.2,Chlorophyll,Welschmeyer Fluorometric Method
12/18/1997,34.3392,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.6,Chlorophyll,Welschmeyer Fluorometric Method
12/18/1997,35.5656,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.2,Chlorophyll,Welschmeyer Fluorometric Method
1/21/1998,63.7285,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
1/21/1998,59.6935,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,9.8,Chlorophyll,Welschmeyer Fluorometric Method
1/21/1998,78.658,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,2.4,Chlorophyll,Welschmeyer Fluorometric Method
1/21/1998,73.009,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,7.9,Chlorophyll,Welschmeyer Fluorometric Method
1/21/1998,72.202,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,4.8,Chlorophyll,Welschmeyer Fluorometric Method
1/21/1998,71.7985,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.1,Chlorophyll,Welschmeyer Fluorometric Method
1/21/1998,64.5355,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,6.4,Chlorophyll,Welschmeyer Fluorometric Method
1/22/1998,56.4655,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,3.4,Chlorophyll,Welschmeyer Fluorometric Method
1/22/1998,54.8515,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.5,Chlorophyll,Welschmeyer Fluorometric Method
1/22/1998,60.904,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.1,Chlorophyll,Welschmeyer Fluorometric Method
1/22/1998,68.167,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.1,Chlorophyll,Welschmeyer Fluorometric Method
1/22/1998,105.4153,2963,USGS,41.03138889,-112.1397222,Farmington,1,ug/l,2.2,Chlorophyll,Welschmeyer Fluorometric Method
1/26/1998,9.6595,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.1,Chlorophyll,Welschmeyer Fluorometric Method
1/26/1998,25.7995,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.2,Chlorophyll,Welschmeyer Fluorometric Method
1/26/1998,31.045,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.5,Chlorophyll,Welschmeyer Fluorometric Method
1/26/1998,35.4835,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,6.8,Chlorophyll,Welschmeyer Fluorometric Method
1/26/1998,52.027,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.4,Chlorophyll,Welschmeyer Fluorometric Method
2/17/1998,21.16625,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10,Chlorophyll,Welschmeyer Fluorometric Method
2/17/1998,23.03386,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3,Chlorophyll,Welschmeyer Fluorometric Method
2/17/1998,21.78879,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8,Chlorophyll,Welschmeyer Fluorometric Method
2/17/1998,14.31835,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,4.7,Chlorophyll,Welschmeyer Fluorometric Method
2/17/1998,11.20566,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.4,Chlorophyll,Welschmeyer Fluorometric Method
2/17/1998,12.86576,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,6.5,Chlorophyll,Welschmeyer Fluorometric Method
3/19/1998,74.98885,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
3/19/1998,95.21057,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.3,Chlorophyll,Welschmeyer Fluorometric Method
3/19/1998,56.45229,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.4,Chlorophyll,Welschmeyer Fluorometric Method
3/19/1998,32.01772,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.2,Chlorophyll,Welschmeyer Fluorometric Method
3/19/1998,64.878,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.5,Chlorophyll,Welschmeyer Fluorometric Method
3/19/1998,64.03543,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.5,Chlorophyll,Welschmeyer Fluorometric Method
3/19/1998,63.19286,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7,Chlorophyll,Welschmeyer Fluorometric Method
3/20/1998,22.46857,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,3.7,Chlorophyll,Welschmeyer Fluorometric Method
3/20/1998,106.9504,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.3,Chlorophyll,Welschmeyer Fluorometric Method
3/20/1998,138.4064,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.4,Chlorophyll,Welschmeyer Fluorometric Method
3/20/1998,107.8491,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.2,Chlorophyll,Welschmeyer Fluorometric Method
3/21/1998,114.1403,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.4,Chlorophyll,Welschmeyer Fluorometric Method
3/21/1998,73.69691,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.7,Chlorophyll,Welschmeyer Fluorometric Method
3/21/1998,107.8491,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.6,Chlorophyll,Welschmeyer Fluorometric Method
3/21/1998,101.7826,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
3/21/1998,70.10194,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.6,Chlorophyll,Welschmeyer Fluorometric Method
4/8/1998,124.1364,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.5,Chlorophyll,Welschmeyer Fluorometric Method
4/8/1998,126.1714,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.4,Chlorophyll,Welschmeyer Fluorometric Method
4/8/1998,108.8538,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,2.9,Chlorophyll,Welschmeyer Fluorometric Method
4/8/1998,113.9613,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.3,Chlorophyll,Welschmeyer Fluorometric Method
4/8/1998,118.5247,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.5,Chlorophyll,Welschmeyer Fluorometric Method
4/8/1998,117.1592,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.6,Chlorophyll,Welschmeyer Fluorometric Method
4/8/1998,113.2675,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,6.8,Chlorophyll,Welschmeyer Fluorometric Method
4/9/1998,120.0664,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
4/9/1998,119.8629,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.8,Chlorophyll,Welschmeyer Fluorometric Method
4/9/1998,126.1714,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.5,Chlorophyll,Welschmeyer Fluorometric Method
4/9/1998,97.89162,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.3,Chlorophyll,Welschmeyer Fluorometric Method
4/9/1998,63.57475,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.2,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1998,107.7714,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.9,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1998,111.4067,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
4/20/1998,36.61609,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.5,Chlorophyll,Welschmeyer Fluorometric Method
4/20/1998,34.87247,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.4,Chlorophyll,Welschmeyer Fluorometric Method
4/20/1998,44.98549,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.2,Chlorophyll,Welschmeyer Fluorometric Method
4/20/1998,32.4314,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.5,Chlorophyll,Welschmeyer Fluorometric Method
4/20/1998,32.4314,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.2,Chlorophyll,Welschmeyer Fluorometric Method
4/20/1998,43.93931,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.5,Chlorophyll,Welschmeyer Fluorometric Method
4/20/1998,35.56992,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,6.8,Chlorophyll,Welschmeyer Fluorometric Method
4/21/1998,29.29288,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.7,Chlorophyll,Welschmeyer Fluorometric Method
4/21/1998,33.47757,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.7,Chlorophyll,Welschmeyer Fluorometric Method
4/21/1998,33.47757,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
4/21/1998,28.2467,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.8,Chlorophyll,Welschmeyer Fluorometric Method
4/23/1998,28.2467,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.3,Chlorophyll,Welschmeyer Fluorometric Method
4/23/1998,26.15435,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.5,Chlorophyll,Welschmeyer Fluorometric Method
4/23/1998,19.87731,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.9,Chlorophyll,Welschmeyer Fluorometric Method
4/23/1998,21.96966,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.4,Chlorophyll,Welschmeyer Fluorometric Method
4/23/1998,27.89798,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.6,Chlorophyll,Welschmeyer Fluorometric Method
5/8/1998,4.970099,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.5,Chlorophyll,Welschmeyer Fluorometric Method
5/8/1998,3.106312,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.3,Chlorophyll,Welschmeyer Fluorometric Method
5/8/1998,5.620946,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.5,Chlorophyll,Welschmeyer Fluorometric Method
5/8/1998,5.79845,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.3,Chlorophyll,Welschmeyer Fluorometric Method
5/8/1998,4.14175,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.2,Chlorophyll,Welschmeyer Fluorometric Method
5/8/1998,5.79845,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.6,Chlorophyll,Welschmeyer Fluorometric Method
5/8/1998,6.212625,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7,Chlorophyll,Welschmeyer Fluorometric Method
5/12/1998,6.212625,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.7,Chlorophyll,Welschmeyer Fluorometric Method
5/12/1998,7.100142,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.8,Chlorophyll,Welschmeyer Fluorometric Method
5/12/1998,5.916785,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
5/12/1998,7.938354,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.3,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1998,5.377037,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1998,5.54735,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1998,5.693333,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.8,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1998,4.963419,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.5,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1998,6.235556,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.6,Chlorophyll,Welschmeyer Fluorometric Method
5/22/1998,4.554667,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.7,Chlorophyll,Welschmeyer Fluorometric Method
5/22/1998,7.211555,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.9,Chlorophyll,Welschmeyer Fluorometric Method
5/22/1998,6.072889,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
5/22/1998,6.072889,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
5/23/1998,6.072889,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.6,Chlorophyll,Welschmeyer Fluorometric Method
5/23/1998,7.211555,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.4,Chlorophyll,Welschmeyer Fluorometric Method
5/23/1998,6.832,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.2,Chlorophyll,Welschmeyer Fluorometric Method
5/23/1998,7.211555,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.5,Chlorophyll,Welschmeyer Fluorometric Method
5/23/1998,6.452445,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.3,Chlorophyll,Welschmeyer Fluorometric Method
